Student_ID,Attendance_Pct,AMCAT_Logical,AMCAT_Quant,AMCAT_Verbal,AMCAT_Domain,Score_10th,Score_12th_Diploma,Active_Backlogs,Portal_Logins_Per_Month,Housing,Commute_Time_Mins,OS_CIE,DBMS_CIE,SE_CIE,MDM_CIE,Entrepreneurship_CIE,ICSR_CIE,Risk_Level
STU22674,100,615,659,615,641,94,59,0,42,Day-Scholar,114,58,54,57,51,58,50,SAFE
STU22675,37,476,466,450,472,66,69,4,10,Day-Scholar,76,21,15,13,22,15,22,CRITICAL
STU22676,79,546,542,476,483,93,95,2,20,Hosteller,42,35,37,42,35,40,37,WARNING
STU22677,96,676,697,670,649,72,56,0,24,Day-Scholar,76,51,58,56,53,57,52,SAFE
STU22678,79,659,645,664,717,66,70,0,20,Hosteller,68,48,37,42,48,39,40,SAFE
STU22679,80,627,644,638,572,89,60,0,17,Day-Scholar,33,34,37,38,43,34,43,SAFE
STU22680,47,291,259,289,257,71,59,4,7,Day-Scholar,24,25,30,33,29,28,24,CRITICAL
STU22681,37,291,251,269,241,45,69,3,1,Hosteller,105,26,25,28,21,27,29,CRITICAL
STU22682,73,533,503,532,517,92,60,0,22,Hosteller,75,36,32,40,39,31,35,SAFE
STU22683,87,713,638,640,685,82,76,0,36,Day-Scholar,51,59,51,54,49,49,58,SAFE
STU22684,75,638,660,604,693,76,57,0,20,Day-Scholar,66,41,42,40,38,37,40,SAFE
STU22685,87,765,749,730,803,95,60,0,46,Hosteller,32,39,48,49,40,42,40,SAFE
STU22686,48,392,442,449,377,75,55,1,6,Hosteller,5,13,16,12,13,21,20,CRITICAL
STU22687,68,537,515,555,551,60,60,1,24,Hosteller,78,35,43,41,34,43,45,SAFE
STU22688,86,588,633,596,591,91,88,0,23,Hosteller,86,50,50,49,49,46,46,SAFE
STU22689,87,608,687,691,624,91,57,0,23,Day-Scholar,61,52,52,52,50,59,53,SAFE
STU22690,85,473,453,502,482,72,57,0,10,Day-Scholar,95,43,39,42,39,42,37,SAFE
STU22691,82,440,485,392,404,65,63,1,18,Day-Scholar,74,33,36,36,43,38,42,SAFE
STU22692,66,528,579,530,513,72,89,0,25,Hosteller,105,42,39,36,45,36,36,SAFE
STU22693,99,900,900,900,886,69,56,0,31,Hosteller,19,48,48,45,47,42,52,SAFE
STU22694,75,488,526,532,518,86,87,0,16,Day-Scholar,24,36,36,39,36,36,39,SAFE
STU22695,71,593,657,567,562,89,65,1,17,Hosteller,67,42,34,36,36,33,33,SAFE
STU22696,68,596,565,536,571,93,78,0,17,Hosteller,35,42,43,43,41,41,34,SAFE
STU22697,71,573,597,553,605,88,93,1,15,Hosteller,117,43,40,39,44,34,42,SAFE
STU22698,71,657,697,613,642,91,70,2,16,Hosteller,111,38,34,32,31,32,39,WARNING
STU22699,83,442,464,449,481,87,56,0,18,Hosteller,20,33,28,35,30,27,27,SAFE
STU22700,92,714,754,719,679,84,62,0,27,Day-Scholar,7,49,46,49,48,45,51,SAFE
STU22701,91,703,688,750,721,70,60,0,43,Hosteller,69,51,55,51,60,52,60,SAFE
STU22702,92,863,810,838,859,80,58,0,45,Day-Scholar,12,43,52,45,46,42,44,SAFE
STU22703,85,651,586,637,614,91,83,0,24,Hosteller,22,38,38,45,39,40,44,SAFE
STU22704,47,260,208,241,292,58,51,1,5,Day-Scholar,81,34,35,30,33,30,30,WARNING
STU22705,66,749,693,721,748,93,66,0,20,Hosteller,73,42,45,40,45,45,45,SAFE
STU22706,67,523,490,458,490,62,91,0,13,Day-Scholar,52,39,39,47,39,49,42,SAFE
STU22707,61,445,446,461,502,65,69,2,1,Hosteller,86,20,21,28,24,20,21,WARNING
STU22708,53,378,475,455,406,69,66,3,1,Hosteller,69,30,31,20,27,28,21,CRITICAL
STU22709,89,852,846,836,779,86,90,0,32,Day-Scholar,110,48,51,50,54,54,58,SAFE
STU22710,83,798,779,792,775,80,95,0,35,Day-Scholar,8,56,51,56,51,50,49,SAFE
STU22711,44,360,396,385,399,62,59,4,3,Hosteller,57,13,13,15,15,10,13,CRITICAL
STU22712,85,672,722,670,696,74,73,0,49,Day-Scholar,21,45,43,46,43,49,48,SAFE
STU22713,96,861,833,878,798,89,90,0,32,Hosteller,80,46,44,45,39,40,45,SAFE
STU22714,81,694,690,742,683,82,55,0,25,Hosteller,87,56,58,55,56,52,60,SAFE
STU22715,92,801,867,835,797,83,89,0,22,Hosteller,114,48,45,44,49,40,39,SAFE
STU22716,78,413,376,404,376,64,57,0,24,Hosteller,86,44,46,38,46,38,39,SAFE
STU22717,46,512,487,462,502,51,45,1,3,Hosteller,8,9,16,15,17,21,16,CRITICAL
STU22718,76,602,648,681,702,80,59,2,18,Day-Scholar,62,40,35,40,33,33,35,SAFE
STU22719,53,505,462,425,423,75,45,2,2,Day-Scholar,33,19,25,23,23,15,18,CRITICAL
STU22720,79,627,564,538,625,94,55,0,13,Hosteller,76,37,37,34,34,30,36,SAFE
STU22721,84,731,707,719,685,89,84,0,49,Hosteller,57,54,51,51,51,60,53,SAFE
STU22722,80,568,545,636,617,69,84,1,24,Hosteller,96,45,37,43,35,41,43,SAFE
STU22723,66,654,644,636,617,86,88,2,17,Day-Scholar,119,39,34,39,42,39,36,WARNING
STU22724,94,727,796,711,768,86,58,0,38,Hosteller,75,52,41,45,49,48,48,SAFE
STU22725,82,607,672,612,658,80,77,1,21,Day-Scholar,87,36,35,27,39,36,39,SAFE
STU22726,77,696,684,633,680,73,94,0,25,Day-Scholar,26,38,42,42,42,38,45,SAFE
STU22727,36,367,401,398,360,65,50,4,6,Hosteller,117,18,9,7,6,13,13,CRITICAL
STU22728,61,219,203,189,160,47,47,5,10,Day-Scholar,52,21,13,20,20,24,21,CRITICAL
STU22729,35,420,445,416,435,49,53,1,4,Day-Scholar,36,28,27,24,34,28,27,CRITICAL
STU22730,30,293,296,225,221,46,66,1,10,Hosteller,93,21,24,28,31,22,23,CRITICAL
STU22731,84,414,421,456,424,63,71,0,19,Day-Scholar,71,30,32,31,28,36,31,SAFE
STU22732,56,313,353,270,316,72,42,3,10,Hosteller,49,27,21,28,18,26,26,CRITICAL
STU22733,72,691,667,667,669,95,62,0,25,Day-Scholar,6,37,34,42,34,41,32,SAFE
STU22734,74,456,428,464,455,73,59,1,24,Hosteller,109,40,34,39,37,39,34,SAFE
STU22735,59,391,378,395,412,72,59,1,4,Day-Scholar,36,24,25,24,29,29,25,WARNING
STU22736,51,336,319,310,362,67,45,5,7,Day-Scholar,37,11,18,21,19,13,15,CRITICAL
STU22737,80,392,433,450,461,65,60,1,23,Hosteller,31,42,37,37,42,41,43,SAFE
STU22738,66,386,451,428,404,68,92,0,20,Hosteller,7,42,40,49,42,43,51,SAFE
STU22739,75,554,559,556,542,81,61,0,23,Hosteller,56,44,44,42,45,39,43,SAFE
STU22740,40,431,448,505,479,75,65,2,8,Day-Scholar,40,10,18,12,12,21,13,CRITICAL
STU22741,57,332,334,338,271,49,41,3,3,Hosteller,19,19,18,21,26,22,23,CRITICAL
STU22742,73,441,364,444,365,69,89,2,13,Day-Scholar,43,45,39,45,39,44,47,WARNING
STU22743,76,626,669,609,635,79,72,1,20,Day-Scholar,82,42,37,37,37,39,45,SAFE
STU22744,78,414,418,397,436,73,73,0,19,Hosteller,30,39,33,41,29,31,40,SAFE
STU22745,83,630,642,638,653,71,62,0,19,Hosteller,27,40,36,29,37,36,33,SAFE
STU22746,59,312,352,314,334,51,60,5,4,Hosteller,85,27,19,25,24,18,25,CRITICAL
STU22747,93,660,715,643,737,82,65,0,20,Hosteller,30,54,60,53,57,52,58,SAFE
STU22748,98,577,648,584,638,77,57,0,22,Hosteller,115,52,57,52,58,57,54,SAFE
STU22749,84,497,523,507,437,72,71,2,20,Day-Scholar,111,43,45,43,41,46,41,WARNING
STU22750,95,827,757,768,761,76,84,0,47,Hosteller,29,43,47,45,51,51,47,SAFE
STU22751,77,478,469,458,447,80,77,0,14,Hosteller,100,38,36,42,36,38,37,SAFE
STU22752,93,723,796,730,757,78,60,0,31,Day-Scholar,37,48,51,42,47,52,41,SAFE
STU22753,81,757,828,801,797,87,87,0,23,Day-Scholar,62,57,48,57,51,54,52,SAFE
STU22754,72,608,634,626,614,86,60,0,19,Hosteller,38,44,40,36,34,40,37,SAFE
STU22755,100,824,832,798,766,75,87,0,29,Hosteller,33,50,51,40,46,40,46,SAFE
STU22756,83,624,672,684,639,63,95,0,30,Day-Scholar,83,47,49,56,53,52,51,SAFE
STU22757,79,600,669,644,601,87,74,1,12,Hosteller,69,33,36,37,40,40,38,SAFE
STU22758,80,430,436,471,405,67,73,1,17,Day-Scholar,49,33,37,34,30,33,33,SAFE
STU22759,41,487,498,433,472,64,51,2,9,Day-Scholar,108,13,14,20,22,11,20,CRITICAL
STU22760,97,608,692,611,618,95,69,0,47,Day-Scholar,20,52,45,47,52,46,48,SAFE
STU22761,71,559,514,566,521,74,86,0,24,Hosteller,75,31,40,38,34,35,36,SAFE
STU22762,68,569,648,654,598,78,66,0,20,Day-Scholar,42,28,34,27,34,36,31,SAFE
STU22763,66,657,673,617,624,62,77,2,17,Hosteller,76,36,29,34,27,27,33,WARNING
STU22764,80,473,496,498,487,75,60,0,13,Hosteller,6,32,32,27,25,31,32,SAFE
STU22765,83,823,852,834,822,89,86,0,48,Day-Scholar,42,48,46,47,46,55,55,SAFE
STU22766,96,762,837,822,772,69,88,0,48,Day-Scholar,40,44,46,45,52,49,50,SAFE
STU22767,59,278,272,330,296,49,63,2,10,Day-Scholar,88,28,26,25,19,18,27,WARNING
STU22768,100,729,668,728,730,75,83,0,37,Day-Scholar,65,60,51,54,50,60,60,SAFE
STU22769,79,630,585,632,635,82,75,1,10,Day-Scholar,98,30,37,42,31,36,30,SAFE
STU22770,59,173,223,206,252,61,69,5,7,Hosteller,64,13,19,16,16,18,15,CRITICAL
STU22771,65,232,196,186,202,53,61,4,2,Day-Scholar,67,30,24,28,30,25,31,CRITICAL
STU22772,51,495,451,467,474,47,55,4,2,Day-Scholar,6,21,13,17,22,13,15,CRITICAL
STU22773,70,670,610,695,601,62,76,1,20,Hosteller,54,36,40,38,34,41,45,SAFE
STU22774,80,756,801,799,799,74,65,0,27,Day-Scholar,74,53,44,52,48,49,49,SAFE
STU22775,54,462,494,491,446,60,63,3,1,Day-Scholar,19,13,16,18,15,10,9,CRITICAL
STU22776,73,562,533,551,586,90,76,1,16,Hosteller,44,34,30,34,33,25,33,WARNING
STU22777,87,733,798,803,728,62,95,0,42,Day-Scholar,32,52,54,58,60,54,59,SAFE
STU22778,70,454,475,472,516,64,93,0,14,Hosteller,40,40,40,42,42,38,39,SAFE
STU22779,51,228,283,270,211,73,45,4,10,Day-Scholar,79,23,24,18,27,28,16,CRITICAL
STU22780,79,447,480,447,440,81,65,0,15,Hosteller,77,44,45,45,43,40,43,SAFE
STU22781,42,385,431,436,371,58,40,1,1,Day-Scholar,11,24,17,21,25,23,20,CRITICAL
STU22782,78,423,463,446,460,88,57,0,23,Hosteller,31,37,43,40,38,43,43,SAFE
STU22783,82,663,682,686,690,66,88,1,14,Hosteller,45,35,30,36,26,27,29,WARNING
STU22784,88,833,892,836,833,95,63,0,49,Day-Scholar,74,45,47,43,45,44,46,SAFE
STU22785,84,835,847,843,837,93,59,0,29,Day-Scholar,79,42,45,40,42,42,41,SAFE
STU22786,60,498,475,537,455,55,69,2,5,Day-Scholar,71,18,19,27,16,22,22,WARNING
STU22787,92,693,667,728,675,91,84,0,38,Day-Scholar,31,54,45,55,45,48,55,SAFE
STU22788,81,717,685,692,721,86,55,0,21,Hosteller,51,48,53,50,45,46,52,SAFE
STU22789,82,643,683,639,698,69,78,0,21,Hosteller,29,53,53,55,56,51,47,SAFE
STU22790,33,460,415,434,398,72,43,5,10,Day-Scholar,39,21,12,18,11,14,16,CRITICAL
STU22791,34,485,441,520,509,53,60,3,4,Day-Scholar,96,22,18,16,25,23,24,CRITICAL
STU22792,78,505,550,518,489,76,73,0,24,Day-Scholar,89,48,39,46,38,36,46,SAFE
STU22793,81,743,653,723,719,70,60,0,43,Day-Scholar,44,54,54,52,59,56,56,SAFE
STU22794,88,663,644,596,631,60,81,0,42,Day-Scholar,89,50,57,51,46,51,55,SAFE
STU22795,88,799,824,840,844,70,60,0,27,Hosteller,15,54,53,59,54,56,60,SAFE
STU22796,82,504,489,450,517,67,73,0,23,Day-Scholar,13,39,38,34,33,44,40,SAFE
STU22797,40,229,168,162,163,60,60,3,5,Hosteller,111,10,13,11,11,10,19,CRITICAL
STU22798,89,664,620,595,608,64,78,0,31,Day-Scholar,72,52,49,54,60,60,60,SAFE
STU22799,88,671,670,715,658,68,67,0,33,Day-Scholar,58,56,58,59,51,53,54,SAFE
STU22800,89,806,764,729,774,75,72,0,37,Hosteller,116,46,51,51,54,47,44,SAFE
STU22801,66,531,475,465,454,95,83,2,11,Day-Scholar,103,37,37,45,39,39,43,WARNING
STU22802,81,583,582,618,625,86,85,0,30,Day-Scholar,90,52,59,58,53,58,51,SAFE
STU22803,69,612,615,653,693,71,71,0,18,Hosteller,104,31,36,35,28,37,33,SAFE
STU22804,83,630,667,720,631,81,61,0,43,Day-Scholar,12,49,55,49,55,55,46,SAFE
STU22805,36,306,254,316,289,65,54,5,3,Hosteller,93,25,30,19,23,18,22,CRITICAL
STU22806,95,805,837,766,752,79,72,0,28,Hosteller,41,55,52,55,48,47,48,SAFE
STU22807,75,628,596,581,651,62,69,2,14,Day-Scholar,87,38,34,44,44,36,39,SAFE
STU22808,85,559,542,493,541,84,78,1,24,Hosteller,45,33,39,33,35,34,37,SAFE
STU22809,41,268,277,302,262,48,69,4,7,Hosteller,10,28,36,33,28,24,32,CRITICAL
STU22810,85,463,475,502,452,95,80,0,21,Day-Scholar,76,35,34,24,31,34,27,SAFE
STU22811,78,626,662,658,698,76,92,0,25,Hosteller,56,38,36,40,33,36,33,SAFE
STU22812,57,413,453,453,425,75,50,2,5,Day-Scholar,116,23,34,23,33,26,30,WARNING
STU22813,63,200,187,193,208,56,44,1,4,Day-Scholar,92,24,18,25,21,19,21,WARNING
STU22814,59,388,414,476,425,68,50,1,1,Hosteller,45,15,26,24,19,24,16,WARNING
STU22815,47,286,332,344,371,48,45,2,4,Hosteller,33,30,30,31,27,30,27,WARNING
STU22816,41,207,238,222,278,51,67,2,10,Day-Scholar,64,16,21,18,12,21,21,CRITICAL
STU22817,82,900,868,900,900,73,58,0,45,Day-Scholar,46,52,49,49,58,57,50,SAFE
STU22818,66,565,590,544,607,84,77,0,10,Day-Scholar,39,40,39,34,36,33,34,SAFE
STU22819,86,649,651,623,699,87,67,0,28,Hosteller,79,58,58,55,59,52,58,SAFE
STU22820,50,388,427,379,438,69,43,2,4,Day-Scholar,60,23,25,25,20,19,29,CRITICAL
STU22821,82,669,621,630,658,85,64,0,46,Hosteller,31,52,55,46,51,52,57,SAFE
STU22822,96,835,785,868,808,67,63,0,31,Hosteller,65,43,50,43,48,40,51,SAFE
STU22823,82,637,655,627,674,81,56,0,15,Day-Scholar,57,30,30,27,34,31,34,SAFE
STU22824,90,877,834,803,829,93,69,0,42,Day-Scholar,59,46,54,46,51,48,49,SAFE
STU22825,81,695,673,730,725,87,89,0,25,Day-Scholar,64,30,38,40,33,38,34,SAFE
STU22826,70,634,678,708,617,71,60,0,15,Day-Scholar,33,41,41,44,49,42,46,SAFE
STU22827,66,552,551,586,599,82,89,0,19,Hosteller,9,33,37,27,37,27,30,SAFE
STU22828,74,443,456,439,425,76,76,2,22,Hosteller,44,31,33,37,31,31,33,WARNING
STU22829,59,281,303,327,279,62,67,5,3,Hosteller,69,23,27,33,26,31,29,CRITICAL
STU22830,100,866,852,894,860,86,79,0,47,Hosteller,49,50,43,51,45,48,43,SAFE
STU22831,66,632,634,699,715,68,87,0,17,Hosteller,31,34,45,39,46,42,37,SAFE
STU22832,54,340,352,376,347,59,51,5,2,Hosteller,24,12,8,13,6,10,15,CRITICAL
STU22833,81,582,630,595,582,60,89,0,45,Hosteller,95,60,55,54,55,48,50,SAFE
STU22834,85,470,532,549,499,87,82,0,15,Hosteller,38,46,36,44,36,42,39,SAFE
STU22835,65,632,665,631,651,77,85,1,10,Day-Scholar,83,38,41,30,30,36,29,WARNING
STU22836,81,589,659,586,580,63,59,0,15,Hosteller,69,48,43,40,43,40,46,SAFE
STU22837,73,427,386,424,422,73,86,0,21,Day-Scholar,97,42,44,45,45,46,44,SAFE
STU22838,84,770,783,781,747,80,81,0,29,Hosteller,74,51,45,52,53,48,51,SAFE
STU22839,65,495,446,426,456,68,75,2,10,Day-Scholar,75,36,37,32,28,28,31,WARNING
STU22840,89,628,633,679,615,76,65,0,30,Hosteller,93,48,53,50,45,49,57,SAFE
STU22841,46,312,238,253,247,51,43,2,9,Day-Scholar,81,33,24,28,33,27,33,CRITICAL
STU22842,73,632,689,697,599,62,77,0,10,Day-Scholar,25,32,34,37,31,32,31,SAFE
STU22843,68,407,396,477,428,95,59,0,19,Day-Scholar,89,33,40,39,34,43,40,SAFE
STU22844,56,378,373,436,409,49,45,4,5,Day-Scholar,42,24,24,21,19,24,25,CRITICAL
STU22845,82,578,644,647,631,71,95,0,24,Hosteller,48,53,51,47,57,48,51,SAFE
STU22846,68,712,693,716,651,70,83,1,24,Hosteller,28,36,45,40,45,37,42,SAFE
STU22847,83,721,716,674,658,74,76,0,23,Hosteller,105,36,30,36,37,32,38,SAFE
STU22848,65,495,456,476,427,75,45,1,3,Day-Scholar,83,25,25,29,28,24,31,WARNING
STU22849,76,595,562,588,600,60,80,1,25,Day-Scholar,14,45,46,47,37,45,36,SAFE
STU22850,84,492,510,419,440,94,93,0,18,Day-Scholar,25,39,37,37,40,43,36,SAFE
STU22851,85,532,507,497,533,71,62,2,22,Day-Scholar,111,35,45,38,36,42,36,SAFE
STU22852,69,659,609,647,604,88,58,0,15,Hosteller,94,33,32,38,43,35,33,SAFE
STU22853,85,401,414,476,427,80,72,0,21,Day-Scholar,63,36,31,30,27,29,33,SAFE
STU22854,72,687,652,682,668,83,83,0,25,Day-Scholar,97,33,31,34,36,34,31,SAFE
STU22855,68,690,715,723,638,89,66,0,11,Day-Scholar,85,36,33,38,35,37,34,SAFE
STU22856,69,625,608,648,564,61,93,0,25,Hosteller,120,41,36,42,45,43,45,SAFE
STU22857,81,539,541,535,503,79,78,0,14,Hosteller,29,36,46,41,37,38,34,SAFE
STU22858,84,745,701,709,744,72,80,0,42,Day-Scholar,36,58,51,55,58,49,49,SAFE
STU22859,84,870,823,824,880,69,56,0,50,Hosteller,108,52,53,46,54,50,46,SAFE
STU22860,84,586,514,576,531,92,86,0,23,Hosteller,67,33,34,36,38,34,37,SAFE
STU22861,66,467,459,482,502,89,93,0,21,Day-Scholar,34,36,28,30,35,32,39,SAFE
STU22862,82,712,776,716,785,80,68,0,33,Hosteller,84,45,42,49,46,49,45,SAFE
STU22863,69,640,671,687,687,80,69,1,12,Hosteller,79,39,43,37,42,39,35,SAFE
STU22864,92,775,815,816,795,91,91,0,34,Day-Scholar,10,58,55,47,49,51,51,SAFE
STU22865,85,635,622,612,595,67,57,0,23,Day-Scholar,75,53,57,52,55,48,49,SAFE
STU22866,70,446,434,502,499,70,75,0,11,Hosteller,88,30,28,33,37,40,39,SAFE
STU22867,59,255,226,242,215,52,43,3,4,Hosteller,8,25,16,26,20,24,16,CRITICAL
STU22868,48,430,363,366,346,59,62,5,6,Day-Scholar,64,9,11,14,19,18,19,CRITICAL
STU22869,90,770,788,835,824,93,83,0,32,Day-Scholar,118,45,42,50,48,45,43,SAFE
STU22870,98,824,739,746,824,64,72,0,34,Hosteller,32,51,57,60,53,52,54,SAFE
STU22871,78,498,447,514,491,65,94,0,17,Day-Scholar,95,34,41,33,41,40,42,SAFE
STU22872,67,467,495,545,542,68,71,1,11,Hosteller,49,42,40,33,37,36,31,SAFE
STU22873,65,686,726,681,699,87,75,1,25,Hosteller,68,43,45,40,39,42,43,WARNING
STU22874,71,548,545,478,509,95,95,0,17,Day-Scholar,54,46,38,43,45,43,45,SAFE
STU22875,82,360,434,430,366,72,62,0,18,Day-Scholar,16,28,30,30,36,31,24,SAFE
STU22876,47,275,272,332,256,70,49,1,7,Day-Scholar,42,22,22,17,16,13,19,CRITICAL
STU22877,76,462,409,424,400,93,63,0,15,Day-Scholar,100,37,38,40,41,39,37,SAFE
STU22878,71,380,449,423,388,71,71,2,14,Hosteller,17,40,46,44,36,37,39,WARNING
STU22879,68,615,585,588,625,60,63,0,11,Hosteller,63,33,28,28,25,36,29,SAFE
STU22880,84,728,818,729,746,73,77,0,43,Hosteller,96,43,40,50,42,48,40,SAFE
STU22881,64,341,328,335,352,62,65,3,7,Day-Scholar,104,18,16,17,16,12,10,CRITICAL
STU22882,67,529,506,543,537,61,78,0,18,Hosteller,53,48,43,37,40,45,43,SAFE
STU22883,63,340,320,300,349,68,51,4,4,Day-Scholar,29,33,29,30,28,30,32,WARNING
STU22884,93,852,843,832,841,63,75,0,37,Day-Scholar,49,50,49,55,51,57,57,SAFE
STU22885,85,663,640,595,630,72,63,2,20,Hosteller,11,27,30,36,30,31,27,WARNING
STU22886,74,416,406,395,455,93,78,0,10,Day-Scholar,76,39,45,43,42,42,45,SAFE
STU22887,83,567,563,651,602,78,91,0,20,Day-Scholar,79,31,34,33,34,36,40,SAFE
STU22888,71,542,622,531,602,83,55,0,15,Hosteller,107,30,37,30,29,28,35,SAFE
STU22889,80,710,716,704,684,93,64,0,49,Hosteller,98,58,52,52,57,60,49,SAFE
STU22890,83,697,676,687,709,77,82,0,19,Hosteller,62,35,35,33,34,37,36,SAFE
STU22891,78,617,583,634,648,80,60,0,17,Day-Scholar,20,44,40,41,44,49,38,SAFE
STU22892,71,543,492,583,554,78,94,1,20,Day-Scholar,114,48,46,46,43,48,47,SAFE
STU22893,74,516,488,551,481,69,92,1,16,Day-Scholar,7,34,33,29,27,33,32,WARNING
STU22894,63,337,337,375,364,48,55,4,5,Day-Scholar,89,17,18,15,8,15,11,CRITICAL
STU22895,74,525,543,507,525,87,90,0,19,Hosteller,99,40,32,41,39,32,34,SAFE
STU22896,99,812,757,795,755,91,92,0,40,Hosteller,41,41,49,41,51,45,44,SAFE
STU22897,33,243,240,219,224,58,61,1,4,Hosteller,60,28,24,22,22,31,31,CRITICAL
STU22898,66,532,618,575,577,67,61,0,12,Hosteller,65,27,29,34,35,31,25,WARNING
STU22899,31,294,295,247,209,57,54,2,1,Day-Scholar,96,12,13,12,7,15,6,CRITICAL
STU22900,72,547,516,601,591,75,81,1,18,Hosteller,116,40,32,36,33,43,41,SAFE
STU22901,84,443,458,485,461,76,64,0,19,Day-Scholar,17,28,29,33,32,29,33,SAFE
STU22902,73,617,584,589,584,88,71,0,19,Day-Scholar,10,34,33,40,38,39,44,SAFE
STU22903,81,640,711,723,646,91,82,0,16,Day-Scholar,22,31,36,37,33,43,40,SAFE
STU22904,68,547,547,585,588,95,74,2,19,Day-Scholar,43,42,38,33,39,39,39,WARNING
STU22905,70,631,631,648,575,63,87,0,12,Hosteller,13,38,39,38,33,37,28,SAFE
STU22906,77,557,604,603,609,78,94,0,21,Day-Scholar,98,35,35,44,33,39,37,SAFE
STU22907,92,795,770,771,733,77,78,0,32,Day-Scholar,104,48,46,46,52,43,47,SAFE
STU22908,56,457,487,437,425,62,57,5,9,Day-Scholar,7,24,18,22,24,25,15,CRITICAL
STU22909,70,564,520,568,548,95,74,0,11,Hosteller,72,34,39,36,35,33,42,SAFE
STU22910,52,451,393,354,405,67,45,4,5,Day-Scholar,23,27,22,28,27,23,25,CRITICAL
STU22911,56,462,470,487,469,72,55,5,7,Day-Scholar,107,16,18,15,26,23,18,CRITICAL
STU22912,40,298,276,304,323,67,45,3,9,Day-Scholar,79,33,31,25,33,24,31,CRITICAL
STU22913,83,626,642,618,635,86,85,0,11,Hosteller,15,37,48,40,37,48,44,SAFE
STU22914,62,444,485,439,500,63,44,4,7,Hosteller,78,22,15,16,13,17,22,CRITICAL
STU22915,72,594,580,566,598,93,86,0,14,Day-Scholar,109,40,41,45,39,41,36,SAFE
STU22916,71,584,554,632,580,72,62,2,22,Hosteller,13,38,43,34,36,33,42,WARNING
STU22917,81,716,728,678,683,65,77,0,30,Day-Scholar,101,52,52,54,49,56,50,SAFE
STU22918,87,800,748,836,822,78,88,0,25,Hosteller,10,51,48,44,44,49,52,SAFE
STU22919,81,723,674,677,728,78,79,0,11,Day-Scholar,108,40,43,39,40,39,34,SAFE
STU22920,100,775,730,752,784,68,70,0,34,Day-Scholar,64,42,52,49,45,50,52,SAFE
STU22921,54,455,403,433,400,63,51,3,2,Day-Scholar,101,6,14,18,8,11,16,CRITICAL
STU22922,32,453,416,443,385,49,50,2,3,Day-Scholar,88,14,10,18,13,20,16,CRITICAL
STU22923,81,837,847,871,861,65,77,0,33,Day-Scholar,112,60,58,60,53,51,60,SAFE
STU22924,80,594,598,673,669,81,74,0,32,Day-Scholar,86,60,54,57,60,60,60,SAFE
STU22925,78,368,369,357,419,85,65,1,14,Hosteller,110,32,36,38,30,28,28,WARNING
STU22926,40,454,404,439,461,61,44,3,6,Hosteller,65,16,23,19,26,19,24,CRITICAL
STU22927,89,733,769,752,761,92,63,0,22,Day-Scholar,114,55,48,58,57,58,52,SAFE
STU22928,44,366,334,383,304,65,67,1,10,Hosteller,98,12,22,13,12,21,15,CRITICAL
STU22929,83,679,741,736,691,65,94,0,32,Day-Scholar,40,48,51,55,46,52,54,SAFE
STU22930,69,456,433,456,456,62,72,2,12,Hosteller,85,37,41,43,34,42,40,WARNING
STU22931,65,449,510,417,509,92,58,0,12,Hosteller,44,35,34,35,25,37,36,SAFE
STU22932,80,900,900,882,848,78,89,0,27,Day-Scholar,70,42,43,48,49,47,48,SAFE
STU22933,80,647,663,643,700,63,82,0,29,Day-Scholar,75,59,49,58,56,49,51,SAFE
STU22934,63,368,415,405,442,61,56,3,2,Day-Scholar,28,29,24,22,27,29,24,WARNING
STU22935,71,620,710,665,662,78,64,2,18,Hosteller,72,31,33,32,41,42,41,WARNING
STU22936,33,302,268,337,312,54,52,4,2,Hosteller,52,27,22,24,24,22,27,CRITICAL
STU22937,70,660,682,653,735,60,95,0,10,Hosteller,10,40,33,39,43,31,40,SAFE
STU22938,83,557,579,537,519,89,82,0,22,Day-Scholar,111,46,47,37,37,47,37,SAFE
STU22939,83,725,724,715,679,62,59,1,12,Hosteller,39,35,45,46,46,39,43,SAFE
STU22940,85,614,536,599,600,85,85,0,19,Hosteller,46,32,42,32,34,39,40,SAFE
STU22941,82,801,853,844,806,70,95,0,31,Day-Scholar,95,48,55,51,55,55,49,SAFE
STU22942,57,462,466,446,443,59,49,3,1,Day-Scholar,105,21,27,21,15,20,22,CRITICAL
STU22943,65,647,653,608,612,78,88,0,16,Day-Scholar,5,42,39,32,36,34,40,SAFE
STU22944,39,396,396,427,450,55,57,5,3,Hosteller,120,19,19,14,15,15,14,CRITICAL
STU22945,100,900,862,871,867,83,73,0,42,Hosteller,34,45,46,45,50,54,45,SAFE
STU22946,65,466,485,480,422,87,95,0,17,Hosteller,31,40,42,42,42,36,46,SAFE
STU22947,78,473,544,546,488,77,63,0,25,Hosteller,106,39,39,39,43,43,41,SAFE
STU22948,71,494,498,443,516,83,71,0,10,Hosteller,109,35,43,38,45,43,43,SAFE
STU22949,95,844,801,845,785,82,71,0,41,Hosteller,83,49,49,59,60,58,60,SAFE
STU22950,82,660,590,638,589,61,88,0,46,Day-Scholar,21,59,54,52,52,48,51,SAFE
STU22951,41,353,345,373,280,65,66,4,6,Hosteller,105,18,15,12,18,15,10,CRITICAL
STU22952,99,824,815,840,812,90,71,0,43,Day-Scholar,77,58,57,59,58,52,60,SAFE
